Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Bhutan,BTN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,31.22052911,32.24844799,33.29454179,34.35914557,35.43706967,36.53069066,37.53653833,38.29224184,38.99484047,39.73388449,40.53115968,41.38862358,42.30105379,43.24312747,44.19289092,45.12879589,45.53025477,45.45649647,45.33154398,45.14345449,44.89017399,44.56177771,44.18245488,43.80728641,43.50484049,43.3088852,43.23691224,43.26038229,43.32692766,43.29310405,43.1264745,42.87289779,42.56117221,42.22232587,41.90452811,41.63413495,41.41924875,41.24460279,41.11139958,41.00867187,40.93356229,40.88876775,40.87986704,40.90024357,40.94314192,40.97956415,40.998282,41.00466114,41.04488673,41.17181765,41.42046879,41.80866817,42.30674201,42.83455399,43.28724911,43.57977164,43.68541503,43.62457059,
Canada,CAN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.42209609,16.61175548,16.58622137,16.5655438,16.54689114,16.54487326,16.53757569,16.51694158,16.52970047,16.58592249,16.638598,16.66156246,16.49398601,16.31204391,16.11631535,15.90725665,15.80847693,15.88741277,15.99454619,16.10335336,16.16543426,16.24060167,16.38267179,16.55980971,16.74657095,16.94012774,17.12986113,17.34360356,17.56427229,17.6991028,17.8873945,18.08722787,18.13002936,18.19691865,18.28976135,18.40800203,18.47963879,18.53841389,18.63513133,18.74115003,18.83915456,18.92048782,19.06524882,19.191865,19.31893054,19.44929474,19.61484096,19.72627755,19.8169017,19.89510107,19.98060957,20.08072639,20.07459333,20.07395853,20.08718033,20.15064528,20.14082429,20.1253994,
Central Europe and the Baltics,CEB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,18.5242916,18.40915264,18.30528672,18.19568829,18.08245742,18.00627715,17.960847,17.92360071,17.89994739,17.90041298,17.94223031,17.96766519,17.93148678,17.89545633,17.8536078,17.80714454,17.77442117,17.70964015,17.61364236,17.51994676,17.40254424,17.30165853,17.21191206,17.12973963,17.05437469,16.98538281,16.90861225,16.82276154,16.74507962,16.71021273,16.6753245,16.66488277,16.60838429,16.49462421,16.40003535,16.30735322,16.25206996,16.16363153,16.10564785,16.03121339,16.04574011,16.06143507,16.14243617,16.1852343,16.21929317,16.25171566,16.27428091,16.31025249,16.34500866,16.36042298,16.40932602,16.46102077,16.5313559,16.60688163,16.67803798,16.75056896,16.82362095,16.89287174,
Switzerland,CHE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,14.17074302,14.11508144,14.11058992,14.16268071,14.28507451,14.48034121,14.69539315,14.88541206,15.07588229,15.28907476,15.56874289,15.6295773,15.4710313,15.31791215,15.19658558,15.16427667,15.21210093,15.2246923,15.18433539,15.11506627,15.01679059,15.24742557,15.7414851,16.27685583,16.84302935,17.41257836,17.9883182,18.56311524,19.13708315,19.7120085,20.26097212,20.46475108,20.46714811,20.50797969,20.57283958,20.6645213,20.8040067,20.9859508,21.15788201,21.2929275,21.4112319,21.50547465,21.56746427,21.63279894,21.71078776,21.79831327,21.88936503,21.92237646,21.87317566,21.82835415,21.82898671,21.81486096,21.81259262,21.79078132,21.7537322,21.73451102,21.72598996,21.71528799,
Channel Islands,CHI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,37.8234839,37.78641377,37.59863577,37.42483399,37.26689001,37.12358168,36.99675809,36.88847431,36.80634831,36.75638471,36.78672462,37.02998617,37.3125165,37.62872584,37.98002407,38.36141525,38.77473834,39.2133781,39.67698127,40.15692238,40.64931574,41.14881039,41.57478241,41.64456728,41.7031945,41.74578589,41.77485437,41.79269421,41.8080435,41.82703699,41.86069901,41.90997795,41.97084189,42.02734386,42.10677095,42.20906785,42.33684467,42.48600878,42.65985112,42.85472153,43.07159642,43.30658993,43.48220993,43.31126581,43.1508427,42.99873681,42.85356347,42.71633594,42.58835184,42.47172108,42.36951885,42.28065946,42.20543415,42.14048364,42.08513105,42.03752697,41.99478638,41.95694122,
China,CHN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.351750605,6.120042887,5.790299283,5.39028971,5.026150272,4.969627021,4.8484158,4.696198308,4.546833132,4.396685574,4.250722381,4.105680571,3.977167948,3.835424236,3.683563776,3.548467938,3.435309793,3.332066373,3.247903702,3.181995447,3.120809121,3.061306633,2.998156617,2.979700292,2.966090995,2.951680738,2.934588424,2.914868472,2.895920631,2.880019469,2.867021232,2.879533638,2.897506507,2.918791212,2.942074893,2.968101744,2.996771241,3.02765096,3.062128249,3.101274871,3.14493771,3.143400643,3.121433466,3.103329241,3.088659309,3.07661943,3.071147695,3.070701257,3.072776965,3.077506544,3.08494309,3.085413207,3.082929569,3.082163453,3.08295267,3.085590645,3.089139522,3.09401213,
Cote d'Ivoire,CIV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,30.4912801,29.86025127,29.22347607,28.60820558,28.90950772,29.27026677,30.71292477,32.25249046,33.86733087,35.49977683,37.13357211,38.75994076,40.40091187,42.0696345,43.81377289,45.35564999,45.49739069,45.69421698,45.95949042,45.61070575,45.29467883,45.00449134,44.75130498,44.54287258,44.3906489,44.29239309,44.25999873,44.28211885,44.22240753,43.8796237,43.5500051,43.23051118,42.93514752,42.66958738,42.45523812,42.30046633,42.19943509,42.14652392,42.16642479,42.00202587,41.76451188,41.63208425,41.58646246,41.59012528,41.59735761,41.57320927,41.51282245,41.41995004,41.29417399,41.13390409,40.94459893,40.72308102,40.47461229,40.2069872,39.93974383,39.6741904,39.41526398,39.16053031,
